restaurant_id,restaurant_name,city,cuisine,review_id,text,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
318,Fusion's Thai House,Ahmedabad,South Indian,318_2,Average place for a quick meal. thali was acceptable.,0.3182,0.247,0.0,0.753,Positive
319,Cafe's Street Food Tales,Ahmedabad,Continental,319_0,The fried rice was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
319,Cafe's Street Food Tales,Ahmedabad,Continental,319_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
319,Cafe's Street Food Tales,Ahmedabad,Continental,319_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
320,Cafe's Chinese Tales,Chennai,Fast Food,320_0,Average at best. There are better Fast Food places in Chennai.,0.7964,0.441,0.0,0.559,Positive
320,Cafe's Chinese Tales,Chennai,Fast Food,320_1,Loved the paneer tikka. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
320,Cafe's Chinese Tales,Chennai,Fast Food,320_2,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
321,Cafe's North Indian World,Delhi,Desserts,321_0,Great ambiance and friendly staff. Highly recommend the fried rice.,0.8777,0.59,0.0,0.41,Positive
321,Cafe's North Indian World,Delhi,Desserts,321_1,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
321,Cafe's North Indian World,Delhi,Desserts,321_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
322,Flavors's Japanese Express,Delhi,Italian,322_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
322,Flavors's Japanese Express,Delhi,Italian,322_1,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
322,Flavors's Japanese Express,Delhi,Italian,322_2,Cozy place with authentic Italian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
323,Urban's Italian Express,Pune,South Indian,323_0,"Decent South Indian food. The pasta was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
323,Urban's Italian Express,Pune,South Indian,323_1,"Decent South Indian food. The momos was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
323,Urban's Italian Express,Pune,South Indian,323_2,Poor service and the butter chicken was nothing special.,-0.6551,0.0,0.434,0.566,Negative
324,House Grill,Kolkata,Desserts,324_0,Loved the paneer tikka. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
324,House Grill,Kolkata,Desserts,324_1,The sushi tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
324,House Grill,Kolkata,Desserts,324_2,The paneer tikka was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
325,House's Japanese Bites,Bangalore,Chinese,325_0,Best Chinese restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
325,House's Japanese Bites,Bangalore,Chinese,325_1,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
325,House's Japanese Bites,Bangalore,Chinese,325_2,Nothing special but not bad either. Typical Chinese fare.,0.4847,0.304,0.131,0.564,Positive
326,Corner Point,Jaipur,Mughlai,326_0,The butter chicken tasted stale. Hygiene standards need improvement.,0.4588,0.273,0.0,0.727,Positive
326,Corner Point,Jaipur,Mughlai,326_1,Poor service and the thali was nothing special.,-0.6551,0.0,0.472,0.528,Negative
326,Corner Point,Jaipur,Mughlai,326_2,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
327,Express's Fast Food Delight,Ahmedabad,Desserts,327_0,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
327,Express's Fast Food Delight,Ahmedabad,Desserts,327_1,Great ambiance and friendly staff. Highly recommend the dosa.,0.8777,0.627,0.0,0.373,Positive
327,Express's Fast Food Delight,Ahmedabad,Desserts,327_2,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
328,Royal's Biryani Express,Ahmedabad,Biryani,328_0,Amazing Biryani food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
328,Royal's Biryani Express,Ahmedabad,Biryani,328_1,Expected better Biryani food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
328,Royal's Biryani Express,Ahmedabad,Biryani,328_2,Best Biryani restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
329,Palace's Mexican Point,Mumbai,Mexican,329_0,Excellent service and quick delivery. The thali is a must-try.,0.5719,0.316,0.0,0.684,Positive
329,Palace's Mexican Point,Mumbai,Mexican,329_1,"Decent Mexican food. The thali was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
329,Palace's Mexican Point,Mumbai,Mexican,329_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
330,Fusion's Mughlai Eatery,Hyderabad,Continental,330_0,Nothing special but not bad either. Typical Continental fare.,0.4847,0.304,0.131,0.564,Positive
330,Fusion's Mughlai Eatery,Hyderabad,Continental,330_1,Average place for a quick meal. pasta was acceptable.,0.3182,0.247,0.0,0.753,Positive
330,Fusion's Mughlai Eatery,Hyderabad,Continental,330_2,Outstanding quality. The paneer tikka exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
331,Corner Garden,Pune,North Indian,331_0,Average at best. There are better North Indian places in Pune.,0.7964,0.441,0.0,0.559,Positive
331,Corner Garden,Pune,North Indian,331_1,The kebab tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
331,Corner Garden,Pune,North Indian,331_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
332,Cafe Garden,Kolkata,North Indian,332_0,"Decent North Indian food. The burger was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
332,Cafe Garden,Kolkata,North Indian,332_1,The pizza was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
332,Cafe Garden,Kolkata,North Indian,332_2,Expected better North Indian food. Very underwhelming.,0.4404,0.326,0.0,0.674,Positive
333,Golden's Fast Food Delight,Delhi,Mexican,333_0,Nothing special but not bad either. Typical Mexican fare.,0.4847,0.304,0.131,0.564,Positive
333,Golden's Fast Food Delight,Delhi,Mexican,333_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
333,Golden's Fast Food Delight,Delhi,Mexican,333_2,Disappointing experience. The burger was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
334,Golden's Street Food Grill,Delhi,Cafe,334_0,Great ambiance and friendly staff. Highly recommend the tacos.,0.8777,0.627,0.0,0.373,Positive
334,Golden's Street Food Grill,Delhi,Cafe,334_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
334,Golden's Street Food Grill,Delhi,Cafe,334_2,"Decent Cafe food. The pizza was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
335,Taste's Mexican Bites,Lucknow,Street Food,335_0,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
335,Taste's Mexican Bites,Lucknow,Street Food,335_1,The fried rice was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
335,Taste's Mexican Bites,Lucknow,Street Food,335_2,Poor service and the dal makhani was nothing special.,-0.6551,0.0,0.434,0.566,Negative
336,Urban's Japanese Grill,Mumbai,Japanese,336_0,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
336,Urban's Japanese Grill,Mumbai,Japanese,336_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
336,Urban's Japanese Grill,Mumbai,Japanese,336_2,Outstanding quality. The paneer tikka exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
337,Royal Junction,Hyderabad,Biryani,337_0,Great ambiance and friendly staff. Highly recommend the pizza.,0.8777,0.627,0.0,0.373,Positive
337,Royal Junction,Hyderabad,Biryani,337_1,Disappointing experience. The thali was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
337,Royal Junction,Hyderabad,Biryani,337_2,Amazing Biryani food! The curry was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
338,Urban's Thai Tales,Pune,Japanese,338_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
338,Urban's Thai Tales,Pune,Japanese,338_1,Disappointing experience. The dosa was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
338,Urban's Thai Tales,Pune,Japanese,338_2,Average place for a quick meal. paneer tikka was acceptable.,0.3182,0.223,0.0,0.777,Positive
339,Bistro Eatery,Pune,Cafe,339_0,Poor service and the dosa was nothing special.,-0.6551,0.0,0.472,0.528,Negative
339,Bistro Eatery,Pune,Cafe,339_1,The dosa was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
339,Bistro Eatery,Pune,Cafe,339_2,Disappointing experience. The tacos was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
340,Corner's Street Food Tales,Kolkata,South Indian,340_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
340,Corner's Street Food Tales,Kolkata,South Indian,340_1,Loved the biryani. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
340,Corner's Street Food Tales,Kolkata,South Indian,340_2,Excellent service and quick delivery. The curry is a must-try.,0.5719,0.316,0.0,0.684,Positive
341,Golden's Continental Hub,Ahmedabad,North Indian,341_0,The biryani tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
341,Golden's Continental Hub,Ahmedabad,North Indian,341_1,Nothing special but not bad either. Typical North Indian fare.,0.4847,0.282,0.122,0.597,Positive
341,Golden's Continental Hub,Ahmedabad,North Indian,341_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
342,Urban's Street Food Lounge,Mumbai,Continental,342_0,Amazing Continental food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
342,Urban's Street Food Lounge,Mumbai,Continental,342_1,"Decent Continental food. The kebab was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
342,Urban's Street Food Lounge,Mumbai,Continental,342_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
343,Golden Lounge,Lucknow,Italian,343_0,Best Italian restaurant in Lucknow. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
343,Golden Lounge,Lucknow,Italian,343_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
343,Golden Lounge,Lucknow,Italian,343_2,Poor service and the biryani was nothing special.,-0.6551,0.0,0.472,0.528,Negative
344,Golden's Street Food Express,Kolkata,Chinese,344_0,Five stars for the biryani and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
344,Golden's Street Food Express,Kolkata,Chinese,344_1,Outstanding quality. The sushi exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
344,Golden's Street Food Express,Kolkata,Chinese,344_2,Best Chinese restaurant in Kolkata. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
345,Kitchen Spot,Ahmedabad,Desserts,345_0,Best Desserts restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
345,Kitchen Spot,Ahmedabad,Desserts,345_1,Outstanding quality. The biryani exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
345,Kitchen Spot,Ahmedabad,Desserts,345_2,Excellent service and quick delivery. The dosa is a must-try.,0.5719,0.316,0.0,0.684,Positive
346,Classic's Chinese World,Hyderabad,Italian,346_0,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
346,Classic's Chinese World,Hyderabad,Italian,346_1,Loved the noodles. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
346,Classic's Chinese World,Hyderabad,Italian,346_2,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
347,Corner Story,Mumbai,North Indian,347_0,Average at best. There are better North Indian places in Mumbai.,0.7964,0.441,0.0,0.559,Positive
347,Corner Story,Mumbai,North Indian,347_1,Amazing North Indian food! The biryani was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
347,Corner Story,Mumbai,North Indian,347_2,Amazing North Indian food! The sushi was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
348,Modern's Continental Kitchen,Hyderabad,Desserts,348_0,Great ambiance and friendly staff. Highly recommend the burger.,0.8777,0.627,0.0,0.373,Positive
348,Modern's Continental Kitchen,Hyderabad,Desserts,348_1,Loved the burger. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
348,Modern's Continental Kitchen,Hyderabad,Desserts,348_2,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
349,Royal Garden,Mumbai,Japanese,349_0,Outstanding quality. The paneer tikka exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
349,Royal Garden,Mumbai,Japanese,349_1,Excellent service and quick delivery. The tacos is a must-try.,0.5719,0.316,0.0,0.684,Positive
349,Royal Garden,Mumbai,Japanese,349_2,Amazing Japanese food! The tacos was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
350,Taste's Desserts Delight,Ahmedabad,Continental,350_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
350,Taste's Desserts Delight,Ahmedabad,Continental,350_1,Outstanding quality. The noodles exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
350,Taste's Desserts Delight,Ahmedabad,Continental,350_2,Average at best. There are better Continental places in Ahmedabad.,0.7964,0.47,0.0,0.53,Positive
351,Royal's Continental Spot,Hyderabad,Italian,351_0,"Decent Italian food. The pasta was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
351,Royal's Continental Spot,Hyderabad,Italian,351_1,"Decent Italian food. The dal makhani was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
351,Royal's Continental Spot,Hyderabad,Italian,351_2,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
352,Fusion's Desserts Zone,Delhi,Continental,352_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
352,Fusion's Desserts Zone,Delhi,Continental,352_1,Great ambiance and friendly staff. Highly recommend the momos.,0.8777,0.627,0.0,0.373,Positive
352,Fusion's Desserts Zone,Delhi,Continental,352_2,Expected better Continental food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
353,Garden Hub,Lucknow,North Indian,353_0,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
353,Garden Hub,Lucknow,North Indian,353_1,"Decent North Indian food. The fried rice was okay, nothing extraordinary.",0.2263,0.16,0.0,0.84,Positive
353,Garden Hub,Lucknow,North Indian,353_2,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
354,Palace's Chinese Hub,Chennai,Desserts,354_0,Poor service and the dosa was nothing special.,-0.6551,0.0,0.472,0.528,Negative
354,Palace's Chinese Hub,Chennai,Desserts,354_1,Poor service and the biryani was nothing special.,-0.6551,0.0,0.472,0.528,Negative
354,Palace's Chinese Hub,Chennai,Desserts,354_2,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
355,Cafe's Fast Food Point,Jaipur,Desserts,355_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
355,Cafe's Fast Food Point,Jaipur,Desserts,355_1,Nothing special but not bad either. Typical Desserts fare.,0.4847,0.304,0.131,0.564,Positive
355,Cafe's Fast Food Point,Jaipur,Desserts,355_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
356,Golden's Chinese Kitchen,Kolkata,Mexican,356_0,Expected better Mexican food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
356,Golden's Chinese Kitchen,Kolkata,Mexican,356_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
356,Golden's Chinese Kitchen,Kolkata,Mexican,356_2,Average place for a quick meal. tacos was acceptable.,0.3182,0.247,0.0,0.753,Positive
357,Spice Express,Chennai,South Indian,357_0,Loved the curry. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
357,Spice Express,Chennai,South Indian,357_1,Best South Indian restaurant in Chennai. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
357,Spice Express,Chennai,South Indian,357_2,Outstanding quality. The curry exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
358,Flavors's Italian Bites,Mumbai,Mughlai,358_0,Cozy place with authentic Mughlai flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
358,Flavors's Italian Bites,Mumbai,Mughlai,358_1,Outstanding quality. The burger exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
358,Flavors's Italian Bites,Mumbai,Mughlai,358_2,Best Mughlai restaurant in Mumbai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
359,Fusion Corner,Ahmedabad,Thai,359_0,Best Thai restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
359,Fusion Corner,Ahmedabad,Thai,359_1,Expected better Thai food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
359,Fusion Corner,Ahmedabad,Thai,359_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
360,Bistro's Continental World,Pune,Biryani,360_0,Poor service and the biryani was nothing special.,-0.6551,0.0,0.472,0.528,Negative
360,Bistro's Continental World,Pune,Biryani,360_1,Best Biryani restaurant in Pune. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
360,Bistro's Continental World,Pune,Biryani,360_2,Amazing Biryani food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
361,Cafe's North Indian Lounge,Pune,Chinese,361_0,Expected better Chinese food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
